entity_type,entity_a_id,entity_a_value,entity_a_degree,entity_b_id,entity_b_value,entity_b_degree,similarity_score,merge_rule
BODY_PART,BODY_PART::FRONT LEFT TYRE,front left tyre,1,BODY_PART::LEFT FRONT TIRE,left front tire,1,0.9,jaro_winkler
BODY_PART,BODY_PART::FRONT LEFT TIRE,front left tire,4,BODY_PART::LEFT FRONT TYRE,Left Front Tyre,1,0.9,jaro_winkler
BODY_PART,BODY_PART::LEFT FRONT TIRE,left front tire,1,BODY_PART::LEFT FRONT TYRE,Left Front Tyre,1,0.9,jaro_winkler
BODY_PART,BODY_PART::LEFT LOWER LIMB,left lower limb,2,BODY_PART::LEFT LOWER LIMP,left lower limp,1,0.9,jaro_winkler
BODY_PART,BODY_PART::LEFT LOWER LIMP,left lower limp,1,BODY_PART::LOWER LIMBS,lower limbs,1,0.9,laterality_strip
BODY_PART,BODY_PART::MID-FINGER,mid-finger,1,BODY_PART::MID FINGER,mid finger,1,0.9,jaro_winkler
BODY_PART,BODY_PART::REAR QUARTER PANEL,rear quarter panel,4,BODY_PART::REAR END QUARTER PANEL,rear end quarter panel,1,0.9,jaro_winkler
BODY_PART,BODY_PART::DISTAL PHALANX,distal phalanx,17,BODY_PART::DISTAL PHALANGE,distal phalange,2,0.8966,jaro_winkler
BODY_PART,BODY_PART::DISTAL PHALANX,distal phalanx,17,BODY_PART::DISTAL PHALANGES,distal phalanges,2,0.8966,jaro_winkler
BODY_PART,BODY_PART::DISTAL PHALANGE,distal phalange,2,BODY_PART::DISTAL FALANGE,distal falange,1,0.8966,jaro_winkler
BODY_PART,BODY_PART::DISTAL PHALANGES,distal phalanges,2,BODY_PART::DISTAL FALANGE,distal falange,1,0.8966,jaro_winkler
BODY_PART,BODY_PART::ONE OF THE FEET,one of the feet,1,BODY_PART::ONE OF THE EYES,one of the eyes,1,0.8966,jaro_winkler
BODY_PART,BODY_PART::REAR PASSENGER SIDE,rear passenger side,2,BODY_PART::REAR PASSENGER TIRE,rear passenger tire,1,0.8947,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF HIS ABDOMEN,right side of his abdomen,1,BODY_PART::RIGHT SIDE OF THE ABDOMEN,right side of the abdomen,1,0.8947,jaro_winkler
BODY_PART,BODY_PART::BELL,bell,4,BODY_PART::BELLY,belly,3,0.8889,jaro_winkler
BODY_PART,BODY_PART::BRIDGE OF HIS NOSE,bridge of his nose,6,BODY_PART::BRIDGE OF THE NOSE,bridge of the nose,2,0.8889,jaro_winkler
BODY_PART,BODY_PART::BRIDGE OF THE NOSE,bridge of the nose,2,BODY_PART::BRIDGE OF HIS  NOSE,bridge of his  nose,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::LEFT FLANK,left flank,1,BODY_PART::FLAN,flan,1,0.8889,laterality_strip
BODY_PART,BODY_PART::FRONT ARM,front arm,11,BODY_PART::LEFT FRONT RIM,left front rim,1,0.8889,laterality_strip
BODY_PART,BODY_PART::LEFT FRONT RIM,left front rim,1,BODY_PART::LEFT FRONT ARM,left front arm,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::GARFO,garfo,2,BODY_PART::GARF,garf,2,0.8889,jaro_winkler
BODY_PART,BODY_PART::GLUTE,glute,1,BODY_PART::GLUTS,gluts,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::GUINCHO 7,guincho 7,1,BODY_PART::GUINCHO 9,guincho 9,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::KNEE,Knee,154,BODY_PART::KNEET,kneet,2,0.8889,jaro_winkler
BODY_PART,BODY_PART::RIGHT KNEE,right knee,83,BODY_PART::KNEET,kneet,2,0.8889,laterality_strip
BODY_PART,BODY_PART::LEFT KNEE,left knee,79,BODY_PART::KNEET,kneet,2,0.8889,laterality_strip
BODY_PART,BODY_PART::KNEES,knees,24,BODY_PART::KNEET,kneet,2,0.8889,jaro_winkler
BODY_PART,BODY_PART::KNEET,kneet,2,BODY_PART::LEFT KNEES,left knees,2,0.8889,laterality_strip
BODY_PART,BODY_PART::LEFT-HAND MIDDLE FINGER,left-hand middle finger,3,BODY_PART::LEFT-HAND FOREFINGER,left-hand forefinger,4,0.8889,jaro_winkler
BODY_PART,BODY_PART::LEFT-HAND FINGER,left-hand finger,1,BODY_PART::LEFT-HAND FOREFINGER,left-hand forefinger,4,0.8889,jaro_winkler
BODY_PART,BODY_PART::LEFT-HAND FOREFINGER,left-hand forefinger,4,BODY_PART::LEFT-HAND RING FINGER,left-hand ring finger,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::LEFT-HAND FOREFINGER,left-hand forefinger,4,BODY_PART::LEFT-HAND INDEX FINGER,left-hand index finger,3,0.8889,jaro_winkler
BODY_PART,BODY_PART::LOWER BACK,lower back,108,BODY_PART::LOW BACK,low back,2,0.8889,jaro_winkler
BODY_PART,BODY_PART::LOWER LEFT BACK,lower left back,2,BODY_PART::LOW BACK,low back,2,0.8889,laterality_strip
BODY_PART,BODY_PART::RIGHT LOWER BACK,right lower back,4,BODY_PART::LOW BACK,low back,2,0.8889,laterality_strip
BODY_PART,BODY_PART::LOW BACK,low back,2,BODY_PART::LOWER RIGHT BACK,lower right back,2,0.8889,laterality_strip
BODY_PART,BODY_PART::MOIT'S,moit's,1,BODY_PART::MOIT,moit,2,0.8889,jaro_winkler
BODY_PART,BODY_PART::PALM,palm,16,BODY_PART::PALMA,palma,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::LEFT PALM,left palm,14,BODY_PART::PALMA,palma,1,0.8889,laterality_strip
BODY_PART,BODY_PART::RIGHT PALM,right palm,10,BODY_PART::PALMA,palma,1,0.8889,laterality_strip
BODY_PART,BODY_PART::PALMS,palms,1,BODY_PART::PALMA,palma,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::RIGHT REAR TIRE,right rear tire,1,BODY_PART::REAR TYRE,rear tyre,1,0.8889,laterality_strip
BODY_PART,BODY_PART::REAR TYRE,rear tyre,1,BODY_PART::REAR RIGHT TIRE,rear right tire,1,0.8889,laterality_strip
BODY_PART,BODY_PART::REAR TYRE,rear tyre,1,BODY_PART::REAR TIRE,rear tire,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::REAR TYRE,rear tyre,1,BODY_PART::LEFT REAR TIRE,left rear tire,2,0.8889,laterality_strip
BODY_PART,BODY_PART::LEFT SIDE OF HIS HEAD,left side of his head,6,BODY_PART::LEFT SIDE OF HIS FOREHEAD,left side of his forehead,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF HIS HEAD,right side of his head,3,BODY_PART::RIGHT SIDE OF HIS FOREHEAD,right side of his forehead,3,0.8889,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF HIS FOREHEAD,right side of his forehead,3,BODY_PART::SIDE OF HIS HEAD,side of his head,1,0.8889,laterality_strip
BODY_PART,BODY_PART::LEFT SIDE OF HIS FOREHEAD,left side of his forehead,1,BODY_PART::SIDE OF HIS HEAD,side of his head,1,0.8889,laterality_strip
BODY_PART,BODY_PART::TEAR DUCT,tear duct,1,BODY_PART::TEAR-DUCT,tear-duct,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::TOP OF HIS KNUCKLE,top of his knuckle,1,BODY_PART::TOP OF THE KNUCKLE,top of the knuckle,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::TWO WHEELS,two wheels,1,BODY_PART::TWO-WHEEL,Two-wheel,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::UPPER LIP,upper lip,22,BODY_PART::UPPER LID,upper lid,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::UPPER LEFT ARM,upper left arm,3,BODY_PART::UPPER BAR,upper bar,1,0.8889,laterality_strip
BODY_PART,BODY_PART::LEFT UPPER ARM,left upper arm,2,BODY_PART::UPPER BAR,upper bar,1,0.8889,laterality_strip
BODY_PART,BODY_PART::UPPER ARM,upper arm,6,BODY_PART::UPPER BAR,upper bar,1,0.8889,jaro_winkler
BODY_PART,BODY_PART::UPPER LID,upper lid,1,BODY_PART::UPPER LIPS,upper lips,2,0.8889,jaro_winkler
BODY_PART,BODY_PART::UPPER LID,upper lid,1,BODY_PART::LEFT UPPER LIP,left upper lip,1,0.8889,laterality_strip
BODY_PART,BODY_PART::UPPER RIGHT ARM,upper right arm,1,BODY_PART::UPPER BAR,upper bar,1,0.8889,laterality_strip
BODY_PART,BODY_PART::RIGHT UPPER ARM,right upper arm,3,BODY_PART::UPPER BAR,upper bar,1,0.8889,laterality_strip
BODY_PART,BODY_PART::RIGHT HAND SIDE OF HIS FACE,right hand side of his face,1,BODY_PART::RIGHT HAND SIDE OF HIS CHEEK,right hand side of his cheek,1,0.8837,jaro_winkler
BODY_PART,BODY_PART::BACK OF THE HAND,back of the hand,2,BODY_PART::BACK OF THEIR HEAD,back of their head,2,0.8824,jaro_winkler
BODY_PART,BODY_PART::BACK OF HIS HEAD,back of his head,12,BODY_PART::BACK OF THEIR HEAD,back of their head,2,0.8824,jaro_winkler
BODY_PART,BODY_PART::BACK OF THEIR HEAD,back of their head,2,BODY_PART::BACK OF THE RIGHT HAND,back of the right hand,1,0.8824,laterality_strip
BODY_PART,BODY_PART::V METACARPAL BONE,V metacarpal bone,1,BODY_PART::V METATARSAL BONE,V metatarsal bone,1,0.8824,jaro_winkler
BODY_PART,BODY_PART::PINKY FINGER,pinky finger,13,BODY_PART::PINKIE FINGER,pinkie finger,4,0.88,jaro_winkler
BODY_PART,BODY_PART::PINKY FINGER,pinky finger,13,BODY_PART::RIGHT PINKIE FINGER,right pinkie finger,2,0.88,laterality_strip
BODY_PART,BODY_PART::LEFT PINKY FINGER,left pinky finger,8,BODY_PART::PINKIE FINGER,pinkie finger,4,0.88,laterality_strip
BODY_PART,BODY_PART::RIGHT PINKY FINGER,right pinky finger,4,BODY_PART::PINKIE FINGER,pinkie finger,4,0.88,laterality_strip
BODY_PART,BODY_PART::RIGHT PINKY FINGER,right pinky finger,4,BODY_PART::RIGHT PINKIE FINGER,right pinkie finger,2,0.88,jaro_winkler
BODY_PART,BODY_PART::SECONDARY FOOT,secondary foot,1,BODY_PART::SECOND FOOT,second foot,1,0.88,jaro_winkler
BODY_PART,BODY_PART::DISTAL INTERPHALANGEAL CREASE,distal interphalangeal crease,1,BODY_PART::DISTAL INTERPHALANGEAL JOINT / CREASE,distal interphalangeal joint / crease,1,0.8788,jaro_winkler
BODY_PART,BODY_PART::DRIVERS SIDE FRONT QUARTER PANEL,drivers side front quarter panel,1,BODY_PART::DRIVER SIDE QUARTER PANEL,driver side quarter panel,2,0.8772,jaro_winkler
BODY_PART,BODY_PART::BACK OF HIS RIGHT HAND,back of his right hand,2,BODY_PART::BACK OF THE HAND,back of the hand,2,0.875,laterality_strip
BODY_PART,BODY_PART::BACK OF HIS RIGHT HAND,back of his right hand,2,BODY_PART::BACK OF THE RIGHT HAND,back of the right hand,1,0.875,jaro_winkler
BODY_PART,BODY_PART::BACK OF HIS NECK,back of his neck,6,BODY_PART::BACK OF THE NECK,back of the neck,1,0.875,jaro_winkler
BODY_PART,BODY_PART::BACK OF HIS NECK,back of his neck,6,BODY_PART::BACK OF HIS KNEE,back of his knee,1,0.875,jaro_winkler
BODY_PART,BODY_PART::BACK OF HIS HEAD,back of his head,12,BODY_PART::BACK OF THE HEAD,back of the head,3,0.875,jaro_winkler
BODY_PART,BODY_PART::BASE OF HIS NECK,base of his neck,1,BODY_PART::BASE OF HIS BACK,base of his back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::BRIDGE OF NOSE,bridge of nose,2,BODY_PART::BRIDGE OF HIS NOSE,bridge of his nose,6,0.875,jaro_winkler
BODY_PART,BODY_PART::BRIDGE OF NOSE,bridge of nose,2,BODY_PART::BRIDGE OF THE NOSE,bridge of the nose,2,0.875,jaro_winkler
BODY_PART,BODY_PART::BRIDGE OF NOSE,bridge of nose,2,BODY_PART::BRIDGE OF HIS  NOSE,bridge of his  nose,1,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT CLAVICLE,left clavicle,1,BODY_PART::CLAVICAL,clavical,1,0.875,laterality_strip
BODY_PART,BODY_PART::CLAVICAL,clavical,1,BODY_PART::CLAVICLE,clavicle,1,0.875,jaro_winkler
BODY_PART,BODY_PART::FOREHEAD,forehead,82,BODY_PART::FOREHAED,forehaed,1,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT FOREHEAD,left forehead,5,BODY_PART::FOREHAED,forehaed,1,0.875,laterality_strip
BODY_PART,BODY_PART::FORE HEAD,fore head,1,BODY_PART::FORHEAD,forhead,1,0.875,jaro_winkler
BODY_PART,BODY_PART::FOREHAED,forehaed,1,BODY_PART::RIGHT FOREHEAD,right forehead,1,0.875,laterality_strip
BODY_PART,BODY_PART::GUINCHO 7,guincho 7,1,BODY_PART::GUINCHO,guincho,1,0.875,jaro_winkler
BODY_PART,BODY_PART::GUINCHO 9,guincho 9,1,BODY_PART::GUINCHO,guincho,1,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT HAND THIRD FINGER,left hand third finger,1,BODY_PART::LEFT HAND 4TH FINGER,left hand 4th finger,1,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT HAND FIRST FINGER,left hand first finger,1,BODY_PART::LEFT HAND 1ST FINGER,left hand 1st finger,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT HAND FIFTH FINGER,right hand fifth finger,3,BODY_PART::RIGHT HAND 5TH FINGER,right hand 5th finger,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT HAND FIFTH FINGER,right hand fifth finger,3,BODY_PART::RIGHT HAND 4TH FINGER,right hand 4th finger,1,0.875,jaro_winkler
BODY_PART,BODY_PART::HER HEAD,her head,1,BODY_PART::HER HAND,Her hand,1,0.875,jaro_winkler
BODY_PART,BODY_PART::HIS HAND,His hand,3,BODY_PART::HIS HEAD,his head,2,0.875,jaro_winkler
BODY_PART,BODY_PART::HIS RIGHT HAND,his right hand,2,BODY_PART::HIS HEAD,his head,2,0.875,laterality_strip
BODY_PART,BODY_PART::MID BACK,Mid Back,1,BODY_PART::MID-BACK,mid-back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::PALM OF HIS HAND,palm of his hand,4,BODY_PART::PALM OF THE HAND,palm of the hand,4,0.875,jaro_winkler
BODY_PART,BODY_PART::PALM OF HIS HAND,palm of his hand,4,BODY_PART::PALM OF THE RIGHT HAND,palm of the right hand,2,0.875,laterality_strip
BODY_PART,BODY_PART::PALM OF HIS RIGHT HAND,palm of his right hand,1,BODY_PART::PALM OF THE HAND,palm of the hand,4,0.875,laterality_strip
BODY_PART,BODY_PART::PALM OF HIS RIGHT HAND,palm of his right hand,1,BODY_PART::PALM OF THE RIGHT HAND,palm of the right hand,2,0.875,jaro_winkler
BODY_PART,BODY_PART::PALM OF THE HAND,palm of the hand,4,BODY_PART::LEFT PALM OF HIS HAND,left palm of his hand,1,0.875,laterality_strip
BODY_PART,BODY_PART::PASSENGER SIDE FENDER,passenger side fender,1,BODY_PART::PASSENGER SIDE FRONT FENDER,passenger side front fender,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT POINTER FINGER,right pointer finger,2,BODY_PART::POINTER AND MIDDLE FINGER,pointer and middle finger,1,0.875,laterality_strip
BODY_PART,BODY_PART::RIGHT POINTER FINGER,right pointer finger,2,BODY_PART::POINTER AND MIDDLE FINGERS,pointer and middle fingers,1,0.875,laterality_strip
BODY_PART,BODY_PART::POINTER FINGER,pointer finger,3,BODY_PART::POINTER AND MIDDLE FINGER,pointer and middle finger,1,0.875,jaro_winkler
BODY_PART,BODY_PART::POINTER FINGER,pointer finger,3,BODY_PART::POINTER AND MIDDLE FINGERS,pointer and middle fingers,1,0.875,jaro_winkler
BODY_PART,BODY_PART::POINTED FINGER,pointed finger,1,BODY_PART::POINTER AND MIDDLE FINGER,pointer and middle finger,1,0.875,jaro_winkler
BODY_PART,BODY_PART::POINTED FINGER,pointed finger,1,BODY_PART::POINTER AND MIDDLE FINGERS,pointer and middle fingers,1,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT POINTER FINGER,left pointer finger,1,BODY_PART::POINTER AND MIDDLE FINGER,pointer and middle finger,1,0.875,laterality_strip
BODY_PART,BODY_PART::LEFT POINTER FINGER,left pointer finger,1,BODY_PART::POINTER AND MIDDLE FINGERS,pointer and middle fingers,1,0.875,laterality_strip
BODY_PART,BODY_PART::REAR END,rear end,6,BODY_PART::REAR-END,rear-end,1,0.875,jaro_winkler
BODY_PART,BODY_PART::REAR-END,rear-end,1,BODY_PART::LEFT REAR END,left rear end,1,0.875,laterality_strip
BODY_PART,BODY_PART::LEFT SIDE OF HIS HEAD,left side of his head,6,BODY_PART::SIDE OF THE HEAD,side of the head,1,0.875,laterality_strip
BODY_PART,BODY_PART::LEFT SIDE OF HIS HEAD,left side of his head,6,BODY_PART::LEFT SIDE OF THE HEAD,left side of the head,1,0.875,jaro_winkler
BODY_PART,BODY_PART::SIDE OF THE HEAD,side of the head,1,BODY_PART::RIGHT SIDE OF HIS HEAD,right side of his head,3,0.875,laterality_strip
BODY_PART,BODY_PART::SIDE OF THE HEAD,side of the head,1,BODY_PART::SIDE OF HIS HEAD,side of his head,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF THE NECK,right side of the neck,1,BODY_PART::RIGHT SIDE OF THE BACK,right side of the back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF THE NECK,right side of the neck,1,BODY_PART::RIGHT SIDE OF HIS NECK,right side of his neck,2,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF THE BACK,right side of the back,1,BODY_PART::RIGHT SIDE OF THE FACE,right side of the face,4,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF THE BACK,right side of the back,1,BODY_PART::RIGHT SIDE OF HIS BACK,right side of his back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF THE BACK,right side of the back,1,BODY_PART::RIGHT MIDDLE SIDE OF HIS BACK,right middle side of his back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF HIS NOSE,right side of his nose,1,BODY_PART::RIGHT SIDE OF HIS NECK,right side of his neck,2,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF THE BODY,right side of the body,1,BODY_PART::RIGHT SIDE OF HIS BODY,right side of his body,1,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT SIDE OF HIS BODY,left side of his body,3,BODY_PART::LEFT SIDE OF THE BODY,left side of the body,2,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT SIDE OF HIS BACK,left side of his back,1,BODY_PART::SIDE OF HIS FACE,side of his face,2,0.875,laterality_strip
BODY_PART,BODY_PART::LEFT SIDE OF HIS BACK,left side of his back,1,BODY_PART::LEFT SIDE OF HIS FACE,left side of his face,3,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT SIDE OF HIS BACK,left side of his back,1,BODY_PART::LEFT SIDE OF HIS NECK,left side of his neck,1,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT SIDE OF HIS BACK,left side of his back,1,BODY_PART::LEFT SIDE OF HER BACK,left side of her back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF THE FACE,right side of the face,4,BODY_PART::RIGHT SIDE OF HIS FACE,right side of his face,6,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF THE FACE,right side of the face,4,BODY_PART::SIDE OF HIS FACE,side of his face,2,0.875,laterality_strip
BODY_PART,BODY_PART::RIGHT SIDE OF HIS FACE,right side of his face,6,BODY_PART::RIGHT SIDE OF HIS BACK,right side of his back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF HIS FACE,right side of his face,6,BODY_PART::RIGHT MIDDLE SIDE OF HIS BACK,right middle side of his back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::SIDE OF HIS FACE,side of his face,2,BODY_PART::RIGHT SIDE OF HIS BACK,right side of his back,1,0.875,laterality_strip
BODY_PART,BODY_PART::SIDE OF HIS FACE,side of his face,2,BODY_PART::LEFT SIDE OF THE FACE,left side of the face,1,0.875,laterality_strip
BODY_PART,BODY_PART::SIDE OF HIS FACE,side of his face,2,BODY_PART::RIGHT MIDDLE SIDE OF HIS BACK,right middle side of his back,1,0.875,laterality_strip
BODY_PART,BODY_PART::RIGHT SIDE OF HIS BACK,right side of his back,1,BODY_PART::RIGHT SIDE OF HIS NECK,right side of his neck,2,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT SIDE OF HIS FACE,left side of his face,3,BODY_PART::LEFT SIDE OF THE FACE,left side of the face,1,0.875,jaro_winkler
BODY_PART,BODY_PART::LEFT SIDE OF HIS NOSE,left side of his nose,2,BODY_PART::LEFT SIDE OF HIS NECK,left side of his neck,1,0.875,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF HIS NECK,right side of his neck,2,BODY_PART::RIGHT MIDDLE SIDE OF HIS BACK,right middle side of his back,1,0.875,jaro_winkler
BODY_PART,BODY_PART::SIDE OF HIS HEAD,side of his head,1,BODY_PART::LEFT SIDE OF THE HEAD,left side of the head,1,0.875,laterality_strip
BODY_PART,BODY_PART::TOP OF THEIR FOOT,top of their foot,1,BODY_PART::TOP OF HIS FOOT,top of his foot,2,0.875,jaro_winkler
BODY_PART,BODY_PART::TOP OF THEIR FOOT,top of their foot,1,BODY_PART::TOP OF HIS LEFT FOOT,top of his left foot,1,0.875,laterality_strip
BODY_PART,BODY_PART::DRIVERS SIDE DOOR,drivers side door,1,BODY_PART::DRIVERS SIDE BACK DOOR,drivers side back door,1,0.8718,jaro_winkler
BODY_PART,BODY_PART::JUST ABOVE THE ANKLE,just above the ankle,1,BODY_PART::JUST ABOVE THE KNEE,just above the knee,1,0.8718,jaro_winkler
BODY_PART,BODY_PART::SECOND METATARSAL,second metatarsal,1,BODY_PART::SECOND METATARSAL BONE,second metatarsal bone,1,0.8718,jaro_winkler
BODY_PART,BODY_PART::2ND PHALANGE,2nd phalange,1,BODY_PART::2ND PHALANX,2nd phalanx,1,0.8696,jaro_winkler
BODY_PART,BODY_PART::FRONT OFFSIDE,front offside,1,BODY_PART::FRONT RIGHT SIDE,front right side,1,0.8696,laterality_strip
BODY_PART,BODY_PART::BACK OF THE LEG,back of the leg,1,BODY_PART::BACK OF HIS LEG,back of his leg,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::BASE OF HIS THUMB,base of his thumb,1,BODY_PART::BASE OF THUMB,base of thumb,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::BASE OF THUMB,base of thumb,1,BODY_PART::BASE OF HIS RIGHT THUMB,base of his right thumb,1,0.8667,laterality_strip
BODY_PART,BODY_PART::BASE OF THUMB,base of thumb,1,BODY_PART::BASE OF HIS LEFT THUMB,base of his left thumb,1,0.8667,laterality_strip
BODY_PART,BODY_PART::LEFT HAND 1ST FINGER,left hand 1st finger,1,BODY_PART::LEFT HAND 4TH FINGER,left hand 4th finger,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::RIGHT HAND 5TH FINGER,right hand 5th finger,1,BODY_PART::RIGHT HAND 1ST FINGER,right hand 1st finger,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::RIGHT HAND 1ST FINGER,right hand 1st finger,1,BODY_PART::RIGHT HAND 4TH FINGER,right hand 4th finger,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::PRODUCTION BORE,Production bore,1,BODY_PART::PRODUCTION PORT,Production port,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::LEFT SIDE OF CHEST,left side of chest,1,BODY_PART::SIDE OF THE CHEST,side of the chest,1,0.8667,laterality_strip
BODY_PART,BODY_PART::RIGHT SIDE OF CHEST,right side of chest,2,BODY_PART::RIGHT SIDE OF THE CHEST,right side of the chest,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::RIGHT SIDE OF CHEST,right side of chest,2,BODY_PART::SIDE OF THE CHEST,side of the chest,1,0.8667,laterality_strip
BODY_PART,BODY_PART::TIP OF THE FINGER,tip of the finger,3,BODY_PART::TIP OF FINGER,tip of finger,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::TOP OF THE HEAD,top of the head,1,BODY_PART::TOP OF HIS HEAD,top of his head,3,0.8667,jaro_winkler
BODY_PART,BODY_PART::TOP OF HIS FEET,top of his feet,1,BODY_PART::TOP OF HIS FOOT,top of his foot,2,0.8667,jaro_winkler
BODY_PART,BODY_PART::TOP OF HIS FEET,top of his feet,1,BODY_PART::TOP OF HIS LEFT FOOT,top of his left foot,1,0.8667,laterality_strip
BODY_PART,BODY_PART::TOP OF THE FOOT,top of the foot,4,BODY_PART::TOP OF HIS FOOT,top of his foot,2,0.8667,jaro_winkler
BODY_PART,BODY_PART::TOP OF THE FOOT,top of the foot,4,BODY_PART::TOP OF HIS LEFT FOOT,top of his left foot,1,0.8667,laterality_strip
BODY_PART,BODY_PART::UPPER HIP AREA,upper hip area,1,BODY_PART::UPPER THIGH AREA,upper thigh area,1,0.8667,jaro_winkler
BODY_PART,BODY_PART::LEFT-HAND MIDDLE FINGER,left-hand middle finger,3,BODY_PART::LEFT- HAND FOREFINGER,left- hand forefinger,1,0.8649,jaro_winkler
BODY_PART,BODY_PART::LEFT-HAND FINGER,left-hand finger,1,BODY_PART::LEFT- HAND FOREFINGER,left- hand forefinger,1,0.8649,jaro_winkler
BODY_PART,BODY_PART::LEFT-HAND RING FINGER,left-hand ring finger,1,BODY_PART::LEFT- HAND FOREFINGER,left- hand forefinger,1,0.8649,jaro_winkler
BODY_PART,BODY_PART::LEFT-HAND INDEX FINGER,left-hand index finger,3,BODY_PART::LEFT- HAND FOREFINGER,left- hand forefinger,1,0.8649,jaro_winkler
BODY_PART,BODY_PART::PASSENGER SIDE FENDER,passenger side fender,1,BODY_PART::PASSENGER FENDER,passenger fender,1,0.8649,jaro_winkler
BODY_PART,BODY_PART::PASSENGER FENDER,passenger fender,1,BODY_PART::PASSENGER REAR FENDER,passenger rear fender,1,0.8649,jaro_winkler
BODY_PART,BODY_PART::SIDE REGE OF THE BODY,side rege of the body,1,BODY_PART::RIGHT SIDE OF THE BODY,right side of the body,1,0.8649,laterality_strip
BODY_PART,BODY_PART::SIDE REGE OF THE BODY,side rege of the body,1,BODY_PART::LEFT SIDE OF THE BODY,left side of the body,2,0.8649,laterality_strip
BODY_PART,BODY_PART::LOWER PART OF THE CHIN,lower part of the chin,1,BODY_PART::LOWER PART OF THE NECK,lower part of the neck,1,0.8636,jaro_winkler
BODY_PART,BODY_PART::BACK OF HIS RIGHT HAND,back of his right hand,2,BODY_PART::BACK OF HAND,back of hand,1,0.8571,laterality_strip
BODY_PART,BODY_PART::BACK OF THE HAND,back of the hand,2,BODY_PART::BACK OF HAND,back of hand,1,0.8571,jaro_winkler
BODY_PART,BODY_PART::BACK OF HAND,back of hand,1,BODY_PART::BACK OF THE RIGHT HAND,back of the right hand,1,0.8571,laterality_strip
BODY_PART,BODY_PART::CAB,cab,2,BODY_PART::CABE,cabe,1,0.8571,jaro_winkler
BODY_PART,BODY_PART::CARCASS,carcass,1,BODY_PART::CARCASUS,carcasus,1,0.8571,jaro_winkler
BODY_PART,BODY_PART::CORRIM?O,corrim?o,1,BODY_PART::CORRIM,corrim,3,0.8571,jaro_winkler
BODY_PART,BODY_PART::DRIVERS SIDE,drivers side,4,BODY_PART::DRIVERS SIDE BED,drivers side bed,1,0.8571,jaro_winkler
