id_l,id_r,type,title_l,title_r,score,nums_l,nums_r,num_jaccard,block_key
0c3146d0-a206-4ec1-919b-e174f7b48492,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, UNKNOWN, CONGO, AFRICA",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
0c3146d0-a206-4ec1-919b-e174f7b48492,ea62fb46-18f8-452a-ad26-41ff9f55c6fd,LOCATION,"UNKNOWN, UNKNOWN, CONGO, AFRICA","UNKNOWN LOCATION - CONGO, AFRICA",1.0,,,1.0,LOCATION|UNKNOWN|7
e0bede4c-6c3d-4429-82cf-5f345ecbdc7e,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, GEOJE-SI, SOUTH KOREA",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
d83b4d0c-0f1c-43fe-a7c5-64927448d8b1,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, AGOTNES, NORWAY, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
35c61b3a-26e1-4ad4-80be-f47bd28e5531,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, LUANDA, ANGOLA, AFRICA",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
35c61b3a-26e1-4ad4-80be-f47bd28e5531,e1c3fb05-8cfe-4da1-9070-cfdd45839bd4,LOCATION,"UNKNOWN, LUANDA, ANGOLA, AFRICA",UNKNOWN - UNKNOWN - ANGOLA - AFRICA,1.0,,,1.0,LOCATION|UNKNOWN|7
35c61b3a-26e1-4ad4-80be-f47bd28e5531,18ff60b1-8061-4080-9d5b-cd73ec26e663,LOCATION,"UNKNOWN, LUANDA, ANGOLA, AFRICA",UNKNOWN UNKNOWN ANGOLA AFRICA,1.0,,,1.0,LOCATION|UNKNOWN|7
097458b4-d436-4f3e-b047-42a3096a8b85,3a53e095-f32b-42e3-9e6c-0dc5eec7618a,LOCATION,"UNKNOWN, UNKNOWN, MALTA, EUROPE","UNKNOWN, VALLETTA, MALTA, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
097458b4-d436-4f3e-b047-42a3096a8b85,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, UNKNOWN, MALTA, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
df86fd5d-833c-46b2-9c12-ef4d4e9a4823,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, UNKNOWN, CYPRUS, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
1c810e9b-15c0-4a9e-9d40-00a3ec3ffca6,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, SABRATAH, LIBYA, AFRICA",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
859c5e16-2d05-4326-8e13-e3764559ef8f,7fc56c32-4362-4a9b-8351-86219b955d63,LOCATION,"UNKNOWN, MANOSQUE, FRANCE, EUROPE","UNKNOWN, UNKNOWN, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
859c5e16-2d05-4326-8e13-e3764559ef8f,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, MANOSQUE, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
b652228a-dab9-4fc0-bfdf-8132cb0d3a4d,053360f1-1934-4595-99e1-2c299f45143b,LOCATION,"UNKNOWN, TANANGER, NORWAY, EUROPE","UNKNOWN, STAVANGER, NORWAY, EUROPE",0.9508196721311475,,,1.0,LOCATION|UNKNOWN|7
b652228a-dab9-4fc0-bfdf-8132cb0d3a4d,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, TANANGER, NORWAY, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
b652228a-dab9-4fc0-bfdf-8132cb0d3a4d,f0b5291a-72e5-4b42-9a1f-af416e7d95ee,LOCATION,"UNKNOWN, TANANGER, NORWAY, EUROPE","UNKNOWN, ORKANGER, NORWAY, EUROPE",0.9,,,1.0,LOCATION|UNKNOWN|7
7d009663-66ab-490d-b671-58e3150ec99e,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, UNKNOWN, NIGERIA, AFRICA",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
bb2bb381-429c-4091-aa2c-91767c6d02a4,7fc56c32-4362-4a9b-8351-86219b955d63,LOCATION,"UNKNOWN, DUNKERQUE, FRANCE, EUROPE","UNKNOWN, UNKNOWN, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
bb2bb381-429c-4091-aa2c-91767c6d02a4,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, DUNKERQUE, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
7fc56c32-4362-4a9b-8351-86219b955d63,7e4f4635-c439-4f57-8576-4206b38904eb,LOCATION,"UNKNOWN, UNKNOWN, FRANCE, EUROPE","UNKNOWN, MARTIGUES, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
7fc56c32-4362-4a9b-8351-86219b955d63,9c06b7f5-389b-4ef2-bdb0-7b3609bdee61,LOCATION,"UNKNOWN, UNKNOWN, FRANCE, EUROPE","UNKNOWN, CHALAMPÉ, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
7fc56c32-4362-4a9b-8351-86219b955d63,8158feae-288f-44b1-832c-4db2a77b04dd,LOCATION,"UNKNOWN, UNKNOWN, FRANCE, EUROPE","UNKNOWN, CHALAMPE, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
7fc56c32-4362-4a9b-8351-86219b955d63,74361a65-a85b-48a5-8c50-8432d1c91039,LOCATION,"UNKNOWN, UNKNOWN, FRANCE, EUROPE","UNKNOWN, ETREEZ, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
7fc56c32-4362-4a9b-8351-86219b955d63,dabf65ac-06b1-4d7d-a173-df6b51532566,LOCATION,"UNKNOWN, UNKNOWN, FRANCE, EUROPE","UNKNOWN, TERSANNE, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
7fc56c32-4362-4a9b-8351-86219b955d63,b814f902-3fe0-4db3-97d2-8cb37c12e8ba,LOCATION,"UNKNOWN, UNKNOWN, FRANCE, EUROPE","UNKNOWN, NANTERRRE, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
7fc56c32-4362-4a9b-8351-86219b955d63,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, UNKNOWN, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
7fc56c32-4362-4a9b-8351-86219b955d63,be562525-a71a-41f4-a4f9-a84c7139e9af,LOCATION,"UNKNOWN, UNKNOWN, FRANCE, EUROPE","UNKNOWN, CARLING, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
3a53e095-f32b-42e3-9e6c-0dc5eec7618a,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, VALLETTA, MALTA, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
053360f1-1934-4595-99e1-2c299f45143b,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, STAVANGER, NORWAY, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
7e4f4635-c439-4f57-8576-4206b38904eb,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, MARTIGUES, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
9c06b7f5-389b-4ef2-bdb0-7b3609bdee61,8158feae-288f-44b1-832c-4db2a77b04dd,LOCATION,"UNKNOWN, CHALAMPÉ, FRANCE, EUROPE","UNKNOWN, CHALAMPE, FRANCE, EUROPE",0.9666666666666667,,,1.0,LOCATION|UNKNOWN|7
9c06b7f5-389b-4ef2-bdb0-7b3609bdee61,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, CHALAMPÉ, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
afcd5d9b-fb9a-4c9a-bb09-920f25d12739,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, RIO DE JANEIRO, BRAZIL",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
9862ba8c-42d3-4306-bdbd-00f68222378d,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, HOUMA, USA, NORTH AMERICA",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
8158feae-288f-44b1-832c-4db2a77b04dd,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, CHALAMPE, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
b6c243d1-1438-48da-9a63-64cc4c27e62b,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, INVERGORDON, UK, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
74361a65-a85b-48a5-8c50-8432d1c91039,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, ETREEZ, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
dabf65ac-06b1-4d7d-a173-df6b51532566,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, TERSANNE, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
695a6f06-b861-446b-a422-96aafd27f6a4,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, LYSAKER, NORWAY, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
fd667635-a326-4e29-a32c-c24908a811ea,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN - PONTAL DO PARANÁ, BRAZIL",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
b814f902-3fe0-4db3-97d2-8cb37c12e8ba,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, NANTERRRE, FRANCE, EUROPE",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,90ce2cf7-859d-4307-8d60-3f13bf32a98c,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, BONGAIGAON, INDIA, INDIA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,f990f0b1-18a5-435e-bd63-6a74128420e5,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, VADODARA, INDIA, INDIA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,f8db0ec1-6926-4129-8352-3a78692d766d,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, MALAYSIA, ASIA PACIFIC",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,20f2f55c-e33c-4ea2-8b6a-6a9d9055409c,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, UNKNOWN, GHANA, AFRICA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,e1c3fb05-8cfe-4da1-9070-cfdd45839bd4,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,UNKNOWN - UNKNOWN - ANGOLA - AFRICA,1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,f0b5291a-72e5-4b42-9a1f-af416e7d95ee,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, ORKANGER, NORWAY, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,c6fda146-f76f-4b60-a41a-e6bd8b48f739,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, TONSBERG, NORWAY, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,9729809f-0734-44ca-a46c-857511a552c2,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, ALEXANDRIA, EGYPT, AFRICA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,016c1c62-c9bc-4962-9cdb-3596ffe52b11,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, HAFA, ISRAEL, MIDDLE EAST",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,82904f26-069a-4c10-96cd-db90b6d37bf5,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, MANGLAIRE, INDIA, INDIA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,bf5ca2ca-e59d-4bf0-bc4e-bb7caf4aeedf,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, MANGALORE, INDIA, INDIA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,18ff60b1-8061-4080-9d5b-cd73ec26e663,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,UNKNOWN UNKNOWN ANGOLA AFRICA,1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,4fec858f-f53f-4afc-8cb9-7748f08de85f,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, HAUGESUND, NORWAY, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,be562525-a71a-41f4-a4f9-a84c7139e9af,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, CARLING, FRANCE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,aca12e3a-bab9-4c0d-81d1-e0350542f16e,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, UNKNOWN, GREECE, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,a709ca4a-5bc5-4b55-bc64-07d6391556bf,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,UNKNOWN - EMIA - TPIT - ITALY - ROME,1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,ea62fb46-18f8-452a-ad26-41ff9f55c6fd,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN LOCATION - CONGO, AFRICA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,9116ab8c-f100-4a0f-a2f4-ec701e91d68f,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN LOCATION, COCHIN, INDIA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,1dec02ac-1199-4dc7-890d-f575aa5e875a,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, UNKNOWN, DENMARK, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,a05091b7-a6cc-4492-b290-d0a73f09f6e4,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, LOBITO, ANGOLA, AFRICA",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,21a02dc6-d6d7-422c-b803-0b86aa83baaf,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN, TARRAGONA, SPAIN, EUROPE",1.0,,,1.0,LOCATION|UNKNOWN|7
1dda77d0-07be-4c92-8237-ca6d7021663b,a066a62c-778d-4331-8840-68525db736c3,LOCATION,UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,"UNKNOWN LOCATION - HOUSTON, USA",1.0,,,1.0,LOCATION|UNKNOWN|7
e1c3fb05-8cfe-4da1-9070-cfdd45839bd4,18ff60b1-8061-4080-9d5b-cd73ec26e663,LOCATION,UNKNOWN - UNKNOWN - ANGOLA - AFRICA,UNKNOWN UNKNOWN ANGOLA AFRICA,1.0,,,1.0,LOCATION|UNKNOWN|7
e1c3fb05-8cfe-4da1-9070-cfdd45839bd4,a05091b7-a6cc-4492-b290-d0a73f09f6e4,LOCATION,UNKNOWN - UNKNOWN - ANGOLA - AFRICA,"UNKNOWN, LOBITO, ANGOLA, AFRICA",1.0,,,1.0,LOCATION|UNKNOWN|7
82904f26-069a-4c10-96cd-db90b6d37bf5,bf5ca2ca-e59d-4bf0-bc4e-bb7caf4aeedf,LOCATION,"UNKNOWN, MANGLAIRE, INDIA, INDIA","UNKNOWN, MANGALORE, INDIA, INDIA",0.9130434782608695,,,1.0,LOCATION|UNKNOWN|7
18ff60b1-8061-4080-9d5b-cd73ec26e663,a05091b7-a6cc-4492-b290-d0a73f09f6e4,LOCATION,UNKNOWN UNKNOWN ANGOLA AFRICA,"UNKNOWN, LOBITO, ANGOLA, AFRICA",1.0,,,1.0,LOCATION|UNKNOWN|7
c813fe5c-aeaa-430b-8822-f30cf17aef5c,5eea108e-4867-4ac4-8cfd-cf4f288bcba9,INCIDENT_TYPE,ACCIDENT 12463 - MINOR ENVIRONMENTAL INCIDENT - DEEP BLUE - 300180C POWERNAP PHASE 3 – 11 JAN 2023,ACCIDENT 12507 - MINOR ENVIRONMENTAL DEBRIS - DEEP BLUE - 300180C POWERNAP PHASE 3 – 16 JAN 2023,0.9,12463|300180|3|11|2023,12507|300180|3|16|2023,0.42857142857142855,INCIDENT_TYPE|ACCIDENT|22
ebdb2d01-d132-4de1-8cee-508eea220f45,8093409a-ed4d-4093-b9f0-a8ef8c186c3e,INCIDENT_TYPE,ACCIDENT 528772 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,ACCIDENT 517130 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,0.9585798816568046,528772,517130,0.0,INCIDENT_TYPE|ACCIDENT|22
ebdb2d01-d132-4de1-8cee-508eea220f45,623bd5a3-019e-46c4-96b9-3da130e5f144,INCIDENT_TYPE,ACCIDENT 528772 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,ACCIDENT 522314 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,0.9659090909090909,528772,522314,0.0,INCIDENT_TYPE|ACCIDENT|22
ebdb2d01-d132-4de1-8cee-508eea220f45,e3a65660-cf39-4f8a-a3f7-f1f35a861069,INCIDENT_TYPE,ACCIDENT 528772 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,ACCIDENT 577129 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,0.9772727272727273,528772,577129,0.0,INCIDENT_TYPE|ACCIDENT|22
aefa183d-fb1b-4826-9cb8-7c82e9a21dbe,a0c2728e-1179-41a3-80e4-f15dd6019cf5,INCIDENT_TYPE,ACCIDENT 513951 - MTC - 034693C009 - YAMAL LNG - SABETTA - 28.10.2016 - FALLING DOWN ON THE SAME LEVEL,ACCIDENT 520477 - MTC - 034693C009 - YAMAL LNG - SABETTA - 14.12.2016 - FALLING DOWN ON THE SAME LEVEL,0.9222222222222223,513951|034693|009|28|10|2016,520477|034693|009|14|12|2016,0.3333333333333333,INCIDENT_TYPE|ACCIDENT|22
5c0b8134-990b-4dba-9096-011506cc4e9c,c942eb43-8ae4-41fa-8ea6-b2185c2baaa2,INCIDENT_TYPE,ACCIDENT 640129 - ENVIRONMENTAL SPILL - SHELL GANNET EXPORT PROJECT - DEEP DISCOVERER - 12.06.2019,ACCIDENT 640877 - ENVIRONMENTAL SPILL - SHELL GANNET EXPORT PROJECT - DEEP DISCOVERER - 22.06.2019,0.9555555555555556,640129|12|06|2019,640877|22|06|2019,0.3333333333333333,INCIDENT_TYPE|ACCIDENT|22
8093409a-ed4d-4093-b9f0-a8ef8c186c3e,623bd5a3-019e-46c4-96b9-3da130e5f144,INCIDENT_TYPE,ACCIDENT 517130 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,ACCIDENT 522314 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,0.9585798816568046,517130,522314,0.0,INCIDENT_TYPE|ACCIDENT|22
8093409a-ed4d-4093-b9f0-a8ef8c186c3e,e3a65660-cf39-4f8a-a3f7-f1f35a861069,INCIDENT_TYPE,ACCIDENT 517130 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,ACCIDENT 577129 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,0.9659090909090909,517130,577129,0.0,INCIDENT_TYPE|ACCIDENT|22
623bd5a3-019e-46c4-96b9-3da130e5f144,e3a65660-cf39-4f8a-a3f7-f1f35a861069,INCIDENT_TYPE,ACCIDENT 522314 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,ACCIDENT 577129 - IE - LE TRAIT - EXCEEDING SUSPENDED MATERIAL THRESHOLD ON RAIN WATER RELEASE,0.9585798816568046,522314,577129,0.0,INCIDENT_TYPE|ACCIDENT|22
6c6cf49e-631e-4ce7-9645-85891ddff4a9,9a3d0cda-825f-456b-bcb3-1b9a76d03bb3,ORGANIZATION,EMPLOYEE,EMPLOYEE 1,1.0,,1,0.0,ORGANIZATION|EMPLOYEE|2
6c6cf49e-631e-4ce7-9645-85891ddff4a9,034f1bd5-a8f3-4dfd-86cd-835b22198610,ORGANIZATION,EMPLOYEE,EMPLOYEE(S),1.0,,,1.0,ORGANIZATION|EMPLOYEE|2
6c6cf49e-631e-4ce7-9645-85891ddff4a9,80a032e2-e36a-4edc-aa44-fe98a609dc3a,ORGANIZATION,EMPLOYEE,EMPLOYEE #1,1.0,,1,0.0,ORGANIZATION|EMPLOYEE|2
6c6cf49e-631e-4ce7-9645-85891ddff4a9,20085c59-4f99-43d7-a727-d44bdac28d79,ORGANIZATION,EMPLOYEE,EMPLOYEE #2,1.0,,2,0.0,ORGANIZATION|EMPLOYEE|2
6c6cf49e-631e-4ce7-9645-85891ddff4a9,0676fc75-123f-4744-a2b3-890bad7568e9,ORGANIZATION,EMPLOYEE,EMPLOYEE A,1.0,,,1.0,ORGANIZATION|EMPLOYEE|2
6c6cf49e-631e-4ce7-9645-85891ddff4a9,b3c65aa5-be2b-4651-bad0-ccd6b61b1012,ORGANIZATION,EMPLOYEE,EMPLOYEE B,1.0,,,1.0,ORGANIZATION|EMPLOYEE|2
6c6cf49e-631e-4ce7-9645-85891ddff4a9,1292a6b8-0a07-4e53-8ded-f2c5d6b58815,ORGANIZATION,EMPLOYEE,EMPLOYEE (IP),1.0,,,1.0,ORGANIZATION|EMPLOYEE|2
6c6cf49e-631e-4ce7-9645-85891ddff4a9,fd1d9e11-36ad-478c-a468-1200066dc574,ORGANIZATION,EMPLOYEE,EMPLOYEE (ID# ),1.0,,,1.0,ORGANIZATION|EMPLOYEE|2
9a3d0cda-825f-456b-bcb3-1b9a76d03bb3,034f1bd5-a8f3-4dfd-86cd-835b22198610,ORGANIZATION,EMPLOYEE 1,EMPLOYEE(S),0.9,1,,0.0,ORGANIZATION|EMPLOYEE|2
9a3d0cda-825f-456b-bcb3-1b9a76d03bb3,80a032e2-e36a-4edc-aa44-fe98a609dc3a,ORGANIZATION,EMPLOYEE 1,EMPLOYEE #1,1.0,1,1,1.0,ORGANIZATION|EMPLOYEE|2
9a3d0cda-825f-456b-bcb3-1b9a76d03bb3,20085c59-4f99-43d7-a727-d44bdac28d79,ORGANIZATION,EMPLOYEE 1,EMPLOYEE #2,0.9,1,2,0.0,ORGANIZATION|EMPLOYEE|2
9a3d0cda-825f-456b-bcb3-1b9a76d03bb3,0676fc75-123f-4744-a2b3-890bad7568e9,ORGANIZATION,EMPLOYEE 1,EMPLOYEE A,0.9,1,,0.0,ORGANIZATION|EMPLOYEE|2
9a3d0cda-825f-456b-bcb3-1b9a76d03bb3,b3c65aa5-be2b-4651-bad0-ccd6b61b1012,ORGANIZATION,EMPLOYEE 1,EMPLOYEE B,0.9,1,,0.0,ORGANIZATION|EMPLOYEE|2
034f1bd5-a8f3-4dfd-86cd-835b22198610,80a032e2-e36a-4edc-aa44-fe98a609dc3a,ORGANIZATION,EMPLOYEE(S),EMPLOYEE #1,0.9,,1,0.0,ORGANIZATION|EMPLOYEE|2
034f1bd5-a8f3-4dfd-86cd-835b22198610,20085c59-4f99-43d7-a727-d44bdac28d79,ORGANIZATION,EMPLOYEE(S),EMPLOYEE #2,0.9,,2,0.0,ORGANIZATION|EMPLOYEE|2
034f1bd5-a8f3-4dfd-86cd-835b22198610,0676fc75-123f-4744-a2b3-890bad7568e9,ORGANIZATION,EMPLOYEE(S),EMPLOYEE A,0.9,,,1.0,ORGANIZATION|EMPLOYEE|2
034f1bd5-a8f3-4dfd-86cd-835b22198610,b3c65aa5-be2b-4651-bad0-ccd6b61b1012,ORGANIZATION,EMPLOYEE(S),EMPLOYEE B,0.9,,,1.0,ORGANIZATION|EMPLOYEE|2
